,smiles,pre_LogLD,origin
767,Cc1ccc(cc1)C(=O)Oc2ccc(cc2OC(=O)c3ccc(C)cc3)C(O)CNC(C)(C)C.C[S](O)(=O)=O,3.2992675280255184,3.793860201
768,C1=CC=C2C(=C1)N=C3C=CC=CC3=[N+]2[O-],3.1011453995784115,3.819543936
769,CCN(CC)C(=O)C1=CC(=C(C=C1)O)OC,3.425524918756105,2.187520721
770,C1(=NC(=NC(=N1)[O-])[O-])[O-].[Na+].[Na+].[Na+],3.0570669879999333,3.698970004
771,CC1=C(C(=CC=C1)C)N(CCCC(=O)O)C(=O)C2=CC=CC=C2Cl,3.3070348929200692,3.301029996
772,CN(C)C(=O)/C(=N/O)/SC,3.241372272101539,3.84509804
773,CCC(=O)NP(=O)(OC)SC,1.7673339577102916,3.0
774,CN(CC#C)CC1=CC=CC=C1.Cl,2.4511516026138613,2.397940009
775,CC1=C(C(=O)C=CN1C)O,3.0717940460892152,3.301029996
776,CC(C)CCC(C)NC1=CC=C(C=C1)NC2=CC=CC=C2,3.2491979954299572,3.322219295
777,CCCCOC(C)COC(=O)COC1=CC(=C(C=C1Cl)Cl)Cl,3.0330467454012737,2.698970004
778,C1COC(CN1)C2=CC(=CC=C2)C(F)(F)F,2.767550130869679,2.432969291
779,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@]2([C@H](C[C@]4([C@H]3C[C@@H]5[C@]4(OC(O5)(C)C)C(=O)CCl)C)O)F,3.0780575890698096,3.698970004
780,C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=C(C(=O)NC2=O)F)O)O,3.284765601914167,3.530199698
781,CC(=C)C1CCC(=CC1)/C=N/O,3.308141150113451,3.397940009
782,CC(C)CNC(=O)N1CCNC1=O,2.987515231158316,3.544068044
783,CCOP(=S)(CC)SC1=CC=CC=C1C,1.6329469867029474,1.633468456
784,CCN(CC)CCNC1=C2C(=C(C=C1)CO)SC3=CC=CC=C3C2=O,3.125694807292116,2.991226076
785,C([C@H]([C@H]([C@@H]([C@H]([C@H](C(=O)[O-])O)O)O)O)O)O.[Na+],3.3616450621332383,3.480006943
786,CC1=C(C=CC(=C1)O)SC,3.13306806869031,3.531478917
787,CCNP(=S)(OC)O/C(=C/C(=O)OC(C)C)/C,1.9010854234862582,1.897489635
788,CC(=O)NC1=CC=C(O1)C(=O)OC,3.4277464390773726,3.079181246
789,CC1CCCC2=CC=CC=C12,2.980870890172451,3.826074803
790,COC1=CC=CC2=C3C(=C(C=C21)[N+](=O)[O-])C(=CC4=C3OCO4)C(=O)O,3.077370096456394,2.264817823
791,CC1=NC=C(C(=C1O)COC)CO.Cl,4.043289331813864,3.33243846
792,C(S(=O)(=O)SC(Cl)(Cl)Cl)(Cl)Cl,3.0467700378567906,3.558708571
793,CCC(C)N1C(=O)C(=C(NC1=O)C)Br,3.355808606380662,3.515829706
794,C(COCCOCCN(CC(=O)O)CC(=O)[O-])N(CC(=O)O)CC(=O)[O-].[Na+].[Na+],3.782734211902795,3.602059991
795,C1=CC(=CC(=C1)Cl)NC(=O)OCC#CCOC(=O)NC2=CC(=CC=C2)Cl,3.0864755707196205,3.308564414
796,CC1=CC=CC=C1C(C2=CC=CC=C2)OC3CC4CCC(C3)N4C.Br,2.978650988820585,2.602059991
797,C[C@]12CCC3=C([C@@H]1CCC2=O)C(=O)C4=C5[C@@]3([C@H](OC(=O)C5=CO4)COC)C,3.136607106809949,1.447158031
798,CC(C(=O)C1=CC(=CC=C1)Cl)NC(C)(C)C.Cl,2.7215283368493277,2.683047038
799,CC(CCl)(Cl)Cl,3.044129637237191,3.056904851
800,CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O.Cl,2.87570743564257,2.814913181
801,CC(C)NC1CC2=CC=CC=C2CC3=CC=CC=C13,3.0095224315974347,2.698970004
802,C1=CC(=C2C(=C1N)C(=O)C3=C(C2=O)C(=C(C=C3O)Br)N)O,3.434543133236821,4.0
803,CC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)[C@@H](C3=CCC=CC3)N)SC1)C(=O)O.O.O,4.136632558943571,3.929418926
804,C12C(C3C4C(C1O3)O4)C5(C(=C(C2(C5(Cl)Cl)Cl)Cl)Cl)Cl,1.2381364559430434,2.152288344
805,CC1=C(C(=O)N(C(=O)N1CC=C)C2=CC=CC=C2)N(C)C,2.629823208335547,3.380211242
806,CC(COC(=O)C(CC(=O)OCC=C)SP(=S)(OC)OC)SP(=S)(OC)OC,2.541937395309181,2.881954971
807,C1=C(OC(=C1)C(=O)O)C(=O)O,3.380622253509878,3.301029996
808,C[Si](C)(C)OC[C@@H]1[C@H]([C@@H]([C@H](C(=O)O1)O[Si](C)(C)C)O[Si](C)(C)C)O[Si](C)(C)C,3.413409193592401,3.06069784
809,CCCSP(=S)(C)OC1=CC=CC=C1,1.6320436825095261,2.318063335
810,CCCC(=O)CC(=O)OCC,3.988053085610446,2.477121255
811,C1=CC=NC(=C1)C(C2=CC=C(C=C2)[O-])C3=CC=C(C=C3)OS(=O)(=O)O.[Na+],3.5930695502045356,3.602059991
812,C1=C(C(=C(C(=C1Br)Br)Br)Br)OC2=CC(=C(C(=C2Br)Br)Br)Br,3.4159053204871066,4.156347201
813,C1CCCCCC2=C(CCCC1)CCCO2,3.323872429019013,3.301029996
814,C1=CC2=C(C=C1[N+](=O)[O-])NC(=N2)C(F)(F)F,1.015142792483765,0.563836919
815,CCOP(=S)(CC)OC1=CC(=C(C=C1Cl)Cl)Cl,1.5624623133316426,1.471658359
816,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)N=CN3CCCCCC3)C(=O)O)C,3.4111200839107405,4.0
817,CC1(CCC2CC(CC1N2C)OC(=O)C(C3=CC=CS3)(C4=CC=CS4)O)C.Cl,2.920235683598423,3.072617477
818,C1=CC(=CC(=C1)N=C=O)C(F)(F)F,3.2915817083708423,3.578581911
819,C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)N)O)O)O[C@@H]3[C@@H](C[C@@H]([C@H](O3)CN)O)N)N,3.791211604745841,3.875061263
820,C1=CC=C(C=C1)C2=NSC(=N2)SCC(=O)O,3.057777203963225,2.698970004
821,CC(C)C1=CC(=CC(=C1)OC(=O)NC)C(C)C,2.1840424464334283,2.301029996
822,CCC1(CNC(=NC1)C(C2=CC(=CC=C2)F)OCC)C,2.5865326067061973,2.217483944
823,CCOC(C1=CC(=CC=C1)Cl)C2=NCCCN2,2.557481502961852,2.841984805
824,CCCOC(C1=CC=CC=C1)C2=NCCCN2,2.62577574421388,2.795880017
825,CCCCN1CCCN=C1C(C2=CC=CC=C2)OCC,2.7240566754408446,2.342422681
826,CCOC(C1=CC=CC=C1Cl)C2=NCC(CN2)(C)C,2.532983335580063,2.491361694
827,COC(=O)NS(=O)(=O)C1=CC=C(C=C1)N,3.3043351088809696,3.301029996
828,C1CCC(CC1)C2=C(C=C(C=C2)CC(=O)O)Cl,3.1237016859769735,1.919078092
829,CCOC(=O)C1=CN(C2CCCC(N2C1=O)C)C(=O)OCC,3.178625155324169,3.182129214
830,C(=O)(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,2.9255806063480674,1.755874856
831,CCCCC(C(=O)O)OC1=C(C=C(C=C1)[N+](=O)[O-])C=O,3.059516484405822,3.096910013
832,C[C@H]1C[C@H]2[C@@H]3C[C@@H](C4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)COC(=O)C)OC(=O)C)C)O)F)C)F,3.262193101261925,3.477121255
833,C1CCN(CC1)CCCNC2=C3CCCCC3=C(C=C2)N=NC4=CC=C(C=C4)Cl,2.8151225632585914,3.049992857
834,CC(=O)NC1=CC=C(C=C1)C2=CC=C(C=C2)N,2.9298936258986994,3.212187604
835,C1C2C(CO1)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl,3.110176706440439,4.176091259
836,C1=CC(=C(C=C1Cl)O)OC2=C(C=C(C=C2)Cl)Cl,3.580946557632473,3.568201724
837,COP(=S)(OC)OC1=CC=C(C=C1)SC2=CC=C(C=C2)OP(=S)(OC)OC,1.5472983032144774,3.760497875
838,C1=C(C2=C(C(=C1Br)Br)NC(=N2)C(F)(F)F)Br,0.8938215007237034,1.106156887
839,C1=CC2=C3C(=C1)C4=C5C(=CC=C6C5=C(C=C4)C(=O)NC6=O)C3=CC=C2,3.709229982109245,3.301029996
840,CC(C)(C)C1=NN=C(S1)N(C)C(=O)NC,3.1153898433237206,2.807535028
841,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=NC=CS3,2.6566226549652328,2.133538908
842,CCC(=NO[Si](ON=C(C)CC)(ON=C(C)CC)ON=C(C)CC)C,3.258420386042139,3.393048466
843,CC(C)N1C2CCC1CC(=O)C2,3.3884056571175636,2.301029996
844,C1(=C(C(C(=C(Cl)Cl)C1(Cl)Cl)(Cl)Cl)Cl)Cl,3.3433228289516506,3.568201724
845,CC(=CC1C(C1(C)C)C(=O)OCC2=CC=C(C=C2)COC)C,3.826141603726973,2.954242509
846,COC1=NC(=NC(=N1)N(CCO)CCO)NC2=CC(=C(C=C2)/C=C/C3=C(C=C(C=C3)NC4=NC(=NC(=N4)OC)N(CCO)CCO)S(=O)(=O)O)S(=O)(=O)O,4.0853781788806005,4.176091259
847,CC(=O)CC(C1=CC=CO1)C2=C(C3=CC=CC=C3OC2=O)[O-].[Na+],2.2010521944101957,2.602059991
848,CC(CCO)CC(C)(C)C,3.7873085989179227,3.301029996
849,CC1=CC(=NO1)NC(=O)C2=C(C3=CC=CC=C3S(=O)(=O)N2C)O,2.667421398322896,3.698970004
850,CN1CCC(=C2C3=C(C(=O)CC4=CC=CC=C42)SC=C3)CC1.C(=C/C(=O)O)\C(=O)O,3.0582245566631694,2.556302501
851,CCOC(=O)COC1=NN(C2=C1C=CC=N2)C3=CC=CC(=C3)C(F)(F)F,3.119402458693067,3.0
852,C1=CC(=CC(=C1)N2C3=C(C=CC=N3)C(=O)N2)C(F)(F)F,2.864221859084828,3.0
853,CN1C(CSCC(F)(F)F)Nc2cc(Cl)c(cc2[S]1(=O)=O)[S](N)(=O)=O,3.3098081369064842,1.0
854,C1=CC=C(C(=C1)CC(=O)O)OC2=C(C=C(C=C2)Cl)Cl,3.4765943749419983,3.357934847
855,CCO[Si](CCCSC#N)(OCC)OCC,3.1088821759376453,3.131297797
856,C1CNC(=O)N(C1)CC2=CC(=C(C=C2)Cl)Cl,2.9365258343644625,2.911157609
857,C([C@@H](CCl)O)N.Cl,1.9772554024313667,2.698970004
858,CCC(COC1=CC=C(C=C1)C(C)(C)CC)OS(=O)OCC#C,3.1629766975285767,3.301029996
859,C1=CN=C(C=N1)CCS,3.1536477316914735,2.198657087
860,C1=CSC(=N1)NC(C(Cl)(Cl)Cl)O,2.9010506365708775,3.397940009
861,C1(=C(C(=C(C(=C1I)N)I)C(=O)O)I)C(=O)O,3.6029739531242564,3.602059991
862,CCOP(=S)(OCC)SCC(=O)N(CC=C)CC=C,1.5998046700969868,1.681241237
863,COC1=CC(=C(C(=C1)OC)C(=O)CCCN2CCCC2)OC.Cl,2.873212833459744,2.612783857
864,COC1=CC(=CC(=C1OC)OC)C(=S)N2CCOCC2,3.1067279585912755,2.826074803
865,CC1=C(C=CC(=C1)OC(=O)NC)SC,1.9814625219384203,1.698970004
866,CS(=O)(=O)C1=CC=C(C=C1)CN(CCO)C(=O)C(Cl)Cl,3.3678799773986188,4.096910013
867,C=CCSC1=NCCS1,2.9703236927421828,2.041392685
868,C1=CC(=CC=C1CN(CCO)C(=O)C(Cl)Cl)OC2=CC=C(C=C2)[N+](=O)[O-],3.3434533742507515,3.698970004
869,C(C1C(O1)CCl)Cl,1.680414060146454,2.851258349
870,COC(=C(C(F)(F)F)C(F)(F)F)F,3.728348970664495,3.029383778
871,C1=CC2=C(C=CC(=C2C(=C1)N)Cl)Cl,3.2341076262875808,3.542825427
872,CC[C@@H](CO)NC(=O)[C@H]1CN([C@@H]2CC3=CN(C4=CC=CC(=C34)C2=C1)C)C,2.049393984230231,3.322219295
873,CO/N=C(\C1=CC=CC=C1OC2=C(C(=NC=N2)OC3=CC=CC=C3Cl)F)/C4=NOCCO4,3.0691370150625112,3.301029996
874,CC[N+](C)(C)C(C)CC(C1=CC=CC=C1)C2=CC=CC=C2.[Br-],3.0244290873848305,3.0
875,CC(C#N)N1CCOCC1,2.7933393596944294,1.939519253
876,CCCCC[C@@H](/C=C/[C@H]1[C@@H](CC(=O)[C@@H]1C/C=C\CCCC(=O)O)O)O,2.9278475110720827,2.698970004
877,CC1=CC2=C(C[C@H]3[C@@H]4[C@]2(CCCC4)CCN3C)C=C1.OP(=O)(O)O,3.264244342815477,2.838849091
878,C1=CC=C(C=C1)OCCOCCOCCOCCO,3.709362002491029,3.100370545
879,C1=CC(=C(C=C1N)[N+](=O)[O-])F,2.8700703979715545,3.041392685
880,CC1=NS(=O)(=O)C2=C(N1)C=CC(=C2)Cl,3.37395435059564,2.991226076
881,C1C(CN1)C(=O)O,3.72940887826663,3.698970004
882,CC1C(C2=C(C1(C)C)C3C(CC2)COCO3)(C)C,3.032019175943262,3.397940009
883,C1=CC=NC(=C1)C2=CC=CC=N2,2.9754558881954023,2.250420002
884,C(C(=O)[O-])S.[Na+],2.9153686811701447,2.301029996
885,CCOC(=O)C(CBr)Br,3.1376612084291438,2.380211242
886,CC1(CC(CC(N1)(C)C)N)C,2.7297435360640403,2.979092901
887,CNC(=O)C1=CC(=C(C=C1)Cl)S(=O)(=O)NC,3.5169071208242855,3.146128036
888,CC1(CCCCC1)NC(=O)N,3.1232760610194923,3.017033339
889,C1=CC(=CC=C1NC(=S)N)Cl,1.4248073106610493,1.176091259
890,CC(C)OC(=O)CC(C(=O)OC(C)C)SP(=O)(OC)OC,2.472918774022375,2.079181246
891,CCCOC(=O)CC(C(=O)OCCC)SP(=O)(OC)OC,2.0336227724766167,2.556302501
892,C=CCCCCC=C,3.3264454647443107,3.301029996
893,C1CCC2=C(C1)C=CC=C2NC3=NCCN3.Cl,2.4788713673441993,2.278753601
894,[Ca++].[O-][S](=O)(=O)c1ccccc1C=C,3.871269239762824,4.204119983
895,CCC(=O)OC1(CCN(C1C)C)C2=CC=CC=C2.Cl,2.2700668131343447,2.403120521
896,COP(=S)(OC)SCSC1=C(C=CC(=C1)Cl)Cl,2.0102657236916492,2.342422681
897,CC(C)N(CCC(C1=CC=CC=C1)(C2=CC=CC=N2)C(=O)N)C(C)C,2.8670622939078547,2.522444234
898,CC(C)C1=NC2=CC=CC=C2C(=O)N1C3=CC=NC=C3,3.1031107172798227,2.875061263
899,CC(C)(C)N(SC1=NC2=CC=CC=C2S1)SC3=NC4=CC=CC=C4S3,3.350000890151034,3.698970004
900,COC1=C(C=CC(=C1)CCNC(=O)C(C2=CC=C(C=C2)Cl)OCC#C)OCC#C,3.0933179210781643,3.561220679
901,CC(=C)C1=CC(=CC=C1)C(=C)C,3.5017941507869335,3.698970004
902,COCC1=CC=C(C=C1)C2=CC=C(C=C2)COC,3.628910337068695,3.135450699
903,C(C(C(C(C(C(C(C(C(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,3.3185781131517786,3.643452676
904,CC(C#C)N(C)C(=O)NC1=CC=C(C=C1)Cl,2.988322589013402,3.253095586
905,C1=CSC(=C1)C2=NOC(=C2)N.Cl,2.4692801814585756,3.267171728
906,C1CC(CCC1CC2CCC(CC2)N)N.C(=O)(O)O,3.2039439339316393,3.243038049
907,COCCO[Si](CCCl)(OCCOC)OCCOC,2.7676442538888097,2.943494516
908,C(=O)(C(C(C(F)(F)F)(F)F)(F)F)[O-].[Ag+],3.0542273370724526,3.330413773
909,C1CCC(CC1)C2=CC3=C(C=C2)C(CC3)CO,2.147868272737558,2.469822016
910,C1=C(C=C(C(=C1[N+](=O)[O-])NC2=C(C=C(C(=N2)NC3=C(C=C(C=C3[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],2.2352171516032695,3.698970004
911,C1=NN=CN1N.OP(=O)(O)O,3.4751366509918196,3.681241237
912,CCCCN(CCCCO)N=O,3.6971407441345128,3.255272505
913,CCCCNCCCCCCN,2.689624788281345,2.72916479
914,C1C2C(C(=O)O1)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl,3.17978879219325,2.021189299
915,C1=CC(=C(C(=C1)Cl)Cl)CCl,3.2371116061646785,3.033423755
916,CC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)[C@@H](C3=CCC=CC3)N)SC1)C(=O)O,4.144472932705773,4.079181246
917,CCCS(=O)(=O)C1=C(C(=NC=C1Cl)Cl)Cl,3.356427450988412,3.041392685
918,C1=CC=C2C(=C1)C(=O)N(C2=O)CCO,3.644670100653556,3.301029996
919,CCCCCCCCCCCCCCCCCCN(C(CC(=O)[O-])C(=O)[O-])C(=O)CC(C(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+].[Na+].[Na+],3.512614163323181,3.812913357
920,CC1=CC(=C(C(=C1)N2N=C3C=CC(=CC3=N2)Cl)O)C(C)(C)C,3.202861165822938,3.301029996
921,Oc1cc2ccccc2cc1C(=O)N=NNc3cc(Cl)c(cc3Cl)c4ccc(cc4)c5cc(Cl)c(NN=NC(=O)c6cc7ccccc7cc6O)cc5Cl,3.331517653073486,4.176091259
922,CC1(C(C1(C)C)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C,3.250730673960626,3.012837225
923,C[N+]1=CC=C(C=C1)C2=CC=CC=C2.[Cl-],2.379187566030997,1.544068044
924,CCC1=CC2=C(S1)N3C(=NN=C3CN=C2C4=CC=CC=C4Cl)C,2.914799444576168,3.545183368
925,CCC1(OC2=C(O1)C(=CC=C2)OC(=O)N(C)C(=O)C)CC,2.5706878152327715,2.574031268
926,CC(=O)N(CC=C)C(=O)OC1=CC=CC2=C1OC(O2)(C)C,3.019248603615506,3.0
927,C1=CC(=CC=C1NC(=O)CF)F,0.8748957611272092,0.301029996
928,C1=CC(=CC=C1CSC2=CC=C(C=C2)F)Cl,2.702630792594086,3.477121255
929,CC(C1=CC=CC=C1)OC(=O)CC(=O)C,3.4816644137855324,3.736396502
930,CC1=CC(=C(C(=C1)C)C2=C(C3=CC=CC=C3C2=O)OC(=O)OC(C)C)C,3.607565041444487,2.849419414
931,C1=CC=C(C(=C1)C2=NC(C(=O)N(C3=C2C=C(C=C3)Cl)CCO)O)F,2.9938664576651672,3.40654018
932,CC1=C(C(=CC=C1)C(C)C2=CC=CC=C2)C,3.34614243370775,3.311753861
933,CC(=O)N(C=C)C1=CC=CC=C1,3.072168542445754,3.390935107
934,CCOC(C)OC(C)(CCC=C(C)C)C=C,3.8947627360297283,3.698970004
935,CCCCCC1C(CCC1=O)CC(=O)C,3.4131765487415304,3.698970004
936,CC(C)SSC(C(Cl)Cl)Cl,3.471083889217949,2.301029996
937,CCCSP(=S)(OC)SCCC,1.5334230165859888,1.204119983
938,C/C(=N\P(=S)(OC1=CC=C(C=C1)Cl)OC2=CC=C(C=C2)Cl)/N,2.2853120863115133,0.568201724
939,CC1=CC(NC2=C1C=C(C=C2)CC3=CC4=C(C=C3)NC(C=C4C)(C)C)(C)C,3.1065202350913466,3.698970004
940,COP(=S)(OC)SC1CCSC2=C1C=C(C=C2)Cl,2.228065437137338,2.301029996
941,C(C(=O)OC(=O)C(Cl)Cl)(Cl)Cl,3.229659752299952,3.450249108
942,CC1=NN=C(C(=O)N1N)C2=CC=CC=C2,3.3100108877511625,3.118925753
943,CC1=NC=C(C(=C1O)C=O)COP(=O)(O)O.O,3.7101090029355843,3.770852012
944,CCCCCCCCCCCCCCCC(=O)N1C[C@@H](C[C@H]1C(=O)O)OC(=O)CCCCCCCCCCCCCCC,3.6188561470248977,3.301029996
945,CC(C)CCN1C(=O)C2=CC=CC=C2C1=O,3.2142911263531624,3.544068044
946,CC(C)(C(=O)O)OC1=CC=C(C=C1)CCNC(=O)C2=CC=C(C=C2)Cl,3.189282474814712,3.034227261
947,CC(COC(=O)CBr)O,3.1288266061386674,2.822168079
948,C(#N)N,2.596735400702368,2.307496038
949,C1CN=C(N1)NC2=C(C=CC=C2Cl)Cl.Cl,2.339719749112416,2.100370545
950,C(C(C(F)(F)F)(F)F)(Cl)Cl,3.8345350544218406,3.698970004
951,CC(C)(C)NCC(COC1=CC=CC2=C1C[C@@H]([C@@H](C2)O)O)O,2.952854536132393,3.72427587
952,CCCCCCCCC=CCCCCCCCC(=O)OCC(C)(C)COC(=O)CCCCCCCC=CCCCCCCCC,3.7035431906329026,3.322219295
953,COC1=CC(=NC2=NC(=NN12)NS(=O)(=O)C3=C(C=CN=C3OC)C(F)(F)F)OC,3.2665736580892877,3.544068044
954,C1=CC(=C2C(=C1Cl)NC(=N2)C(F)(F)F)Cl,0.7595048756017362,0.416640507
955,C1=CC(=C2C(=C1Br)NC(=N2)C(F)(F)F)Br,0.9033677626667875,1.256453145
956,C1=CC(=CC=C1N)OP(=O)(OC2=CC=C(C=C2)N)OC3=CC=C(C=C3)N,4.060716143707703,2.139879086
957,CC/C=C\CCOC(=O)CC1=CC=CC=C1,3.944063409195841,3.698970004
958,C1=CC(=C(C=C1Cl)Cl)C(=O)CCl,2.966773057914093,2.937852093
959,CC(C)CCCC(C)C/C=C/C(=C/C(=O)OCC#C)/C,3.2864105531787775,3.69019608
960,CC(C)N(CCCl)C(C)C.Cl,2.1182296388701265,1.985650974
961,C[N+]1(CCCCC1)CCN(C2CCCCC2)C3CCCCC3.[Br-],3.1292596993681414,2.812913357
962,C1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)C3=CC=CC=C3C(=O)O,3.6060063346282702,3.397940009
963,CC(COC(C)COC(=O)C=C)OCC(C)OC(=O)C=C,3.2755756922092045,3.792391689
964,C1=CC=C(C=C1)C2=NC3=C(S2)C=CC(=C3)N,2.333299738508232,3.46834733
965,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@]4(C#C)O)C,3.317258288492134,3.301029996
966,CCC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)O,2.6297832071869625,2.301029996
967,CC1COC(O1)C(Cl)(Cl)Cl,2.3015187951483402,2.579783597
968,CCCC1=NC(=C2N1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)O)OCC)C,3.0730077060729553,3.397940009
969,CC(C)C1=CC=C(C=C1)CC=O,3.5493778478149265,3.612783857
970,[Na+].[Na+].Cc1ccc(Nc2ccc(Nc3ccc(C)cc3[S]([O-])(=O)=O)c4C(=O)c5ccccc5C(=O)c24)c(c1)[S]([O-])(=O)=O,4.012795066325667,3.818225894
971,CCCCOCCOCC,3.6588877202841497,3.451786436
972,C1=CC=C2C(=C1)C3=CC=CC=C3C2(CCC#N)CCC#N,3.276597666154728,3.338456494
973,C1C(NCS1)C(=O)O,3.748447019784658,2.942008053
974,C1CN1P(=O)(NC(=O)C2=C(C=CC(=C2)I)I)N3CC3,2.4399234056647634,2.698970004
975,CC1(CC(=NO1)S(=O)(=O)CC2=C(N(N=C2C(F)(F)F)C)OC(F)F)C,2.901597232469407,3.698970004
976,CC(=O)C1C(O1)(C)C,3.385862339440607,3.206825876
977,CC(C)OP(=S)(O)OC(C)C,3.2980047792311575,3.0
978,C[N+](C)(C)CCOC(=O)C=C.[Cl-],3.2318209230300914,3.135662602
979,CC1=CC[C@@H](C1(C)C)CC=O,3.3135288302696804,3.301029996
980,C1=C(C=C(C(=C1[N+](=O)[O-])Cl)S(=O)(=O)[O-])[N+](=O)[O-].[Na+],3.7287440211927767,3.164352856
981,C1=CC(=CC=C1C(F)(F)F)N,2.4933929229509104,2.10720997
982,CCC(C1=CC=CC=C1)(C(=O)NCCN(CC)CC)C(=O)OCC,3.0744813732171443,2.785329835
983,CCCCSSC(C(Cl)Cl)Cl,3.248741666405172,2.698970004
984,CC(C)(CC1=CC=C(C=C1)Cl)N,2.297155069899911,2.397940009
985,CCOC1=CC=C(C=C1)CC2=C(C=CC(=C2)[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)COC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C)Cl,2.872825065543017,3.301029996
986,CC(C)C1CCC(CC1)O,3.6279069711916194,3.439332694
987,CC(C)OP(=O)(O)OC1=CC=CC=C1,3.1031615658708693,4.301029996
988,CCN(CC1=CC(=CC=C1)S(=O)(=O)[O-])C2=CC=C(C=C2)C(=C3C=CC(=[N+](CC)CC4=CC(=CC=C4)S(=O)(=O)[O-])C=C3)C5=CC=CC=C5.[Na+],3.3598104468003602,3.477121255
989,CCOC1=CC=CC=C1OCC2CNCCO2,3.277533726740091,3.301029996
990,C1=NC2=C(C(=O)N1)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])[O-])O)O.[Na+].[Na+],4.002445142043187,4.201397124
991,C1=CC=C(C=C1)C(C2=CC=CC=C2)C(=O)N,3.2823465427140426,2.77815125
992,C(=O)([O-])[O-].[Ca+2],3.3023205923932974,3.625826713
993,COP(=S)(OC)SCCSC,1.736695573195943,1.875061263
994,CN(C)CCCN1C2=C(C=C(C=C2)Cl)N(C1=O)C3=CC=CC=C3,2.9514323464476897,3.301029996
995,CC[C@@H](C)C(=O)O[C@@H]1[C@@H](C2=C(C=CC3=C2OC(=O)C=C3)OC1(C)C)OC(=O)C,3.2858573807420024,3.083860801
996,CC(=CC(=O)O[C@@H]1[C@@H](C2=C(C=CC3=C2OC(=O)C=C3)OC1(C)C)OC(=O)C)C,3.133123323154763,2.920123326
997,CC1(CC2=C(C=CC(=C2O1)OC(=O)NC)Cl)C,0.866074701037774,2.394451681
998,C1=CC2=CC3=C(C(=CC=C3)O)C(=C2C(=C1)O)O,3.307671648630031,3.50731604
999,CN1CCC2=CC3=C(C4=C2[C@@H]1CC5=CC=C(C=C5)OC6=C(C=CC(=C6)C[C@@H]7C8=CC(=C(C=C8CCN7C)OC)O4)OC)OCO3,3.0382723581273567,3.301029996
1000,C1=CC=C2C(=C1)C(=C(N2)C3=NC4=CC=CC=C4C3=O)O,3.2514123892037894,3.698970004
1001,CC(C)(C)NC(=O)OC1=CC=CC(=C1)NC(=O)N(C)C,3.2035822499123197,3.477121255
1002,C1=CC(=O)N(C1=O)CCCCCCN2C(=O)C=CC2=O,3.0090097617471008,2.740362689
1003,CCCCC(CC)C(=O)N[C@@H](CCC(=O)NCCCC)C(=O)NCCCC,3.247359286140016,3.301029996
1004,CC1=CC(=C(C(=C1)C)C=O)C,3.460946658012797,3.301029996
1005,CC/C=C\CC1=C(CCC1=O)C,3.5288261124391673,3.698970004
1006,C1=CC=C(C=C1)N=[N+](C2=CC=CC=C2)[O-],2.7238878831600335,2.792391689
1007,CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl,3.3069229980378014,3.301029996
1008,CN(CC1=C(C=C(C=C1)Cl)Cl)S(=O)(=O)N,3.046502227111282,3.371067862
1009,CNS(=O)(=O)C1=C(C=C(C(=C1)OC)N)OC,3.270376066020971,3.247564133
1010,CCC(COC(=O)N)(C1=CC=CC=C1)O,3.4678424955768223,2.783188691
1011,C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(Cl)(Cl)Cl)Cl,2.890136197688971,2.0
1012,CN(C)CCCN1C2=CC=CC=C2CCC3=CC=CC=C31,2.6089215392944465,2.397940009
